Time,Cancelled,CarrierDelay,DepDelay,Diverted,Count,LateAircraftDelay,NASDelay,SecurityDelay,WeatherDelay,ArrDelay,Count2,15minDepDelay,15minArrDelay,Type
2015,0.017699115044247787,2.033923303834808,2.1091445427728615,0.0058997050147492625,678,2.237463126843658,1.4587020648967552,0.0,1.924778761061947,-8.02212389380531,678,0.08259587020648967,0.10324483775811209,y
2016,0.01772525849335303,2.61890694239291,7.199409158050222,0.013293943870014771,677,5.595273264401772,0.757754800590842,0.0,1.3899556868537666,-4.568685376661743,677,0.10782865583456426,0.12112259970457903,y
2017,0.014749262536873156,7.737463126843658,13.29646017699115,0.0058997050147492625,678,7.828908554572271,1.4970501474926254,0.004424778761061947,0.5,-1.3033873343151694,679,0.13864306784660768,0.11045655375552282,y
2018,0.012269938650306749,1.4355828220858895,7.427914110429448,0.0015337423312883436,652,6.0996932515337425,0.9923312883435583,0.018404907975460124,4.325153374233129,-4.193548387096774,651,0.13650306748466257,0.10752688172043011,y
2019,0.03392330383480826,7.308259587020649,16.007374631268437,0.0,678,9.165191740412979,1.0575221238938053,0.0,3.528023598820059,-1.5132743362831858,678,0.15339233038348082,0.11209439528023599,y
1,0.05555555555555555,13.628472222222221,29.77777777777778,0.006944444444444444,288,10.21875,1.0972222222222223,0.0,4.350694444444445,0.010380622837370242,289,0.1736111111111111,0.14878892733564014,m
2,0.061068702290076333,5.740458015267175,13.721374045801527,0.015267175572519083,262,10.095419847328245,1.900763358778626,0.04580152671755725,0.12595419847328243,0.29389312977099236,262,0.14885496183206107,0.1717557251908397,m
3,0.017421602787456445,1.264808362369338,4.926829268292683,0.006968641114982578,287,5.041811846689895,1.494773519163763,0.0,1.4390243902439024,-5.732638888888889,288,0.11498257839721254,0.08680555555555555,m
4,0.021660649819494584,5.274368231046932,5.9891696750902526,0.007220216606498195,277,4.505415162454874,1.1046931407942238,0.0,1.6823104693140793,-4.144927536231884,276,0.10108303249097472,0.10507246376811594,m
5,0.007633587786259542,2.118320610687023,4.133587786259542,0.0,262,2.618320610687023,0.6221374045801527,0.0,6.00763358778626,-5.775665399239544,263,0.08015267175572519,0.06844106463878327,m
6,0.0,0.2014388489208633,1.6330935251798562,0.0,278,5.510791366906475,0.2446043165467626,0.0,0.8992805755395683,-1.8489208633093526,278,0.11151079136690648,0.11870503597122302,m
7,0.0034602076124567475,1.3183391003460208,2.1003460207612457,0.0034602076124567475,289,3.5813148788927336,0.23183391003460208,0.0,1.3806228373702423,-5.621527777777778,288,0.10380622837370242,0.08680555555555555,m
8,0.0,3.513888888888889,7.583333333333333,0.0,288,6.125,0.9583333333333334,0.0,1.1145833333333333,-2.7881944444444446,288,0.1388888888888889,0.13194444444444445,m
9,0.0,1.0431654676258992,0.6762589928057554,0.0035971223021582736,278,3.0251798561151078,0.8776978417266187,0.01079136690647482,1.669064748201439,-9.183453237410072,278,0.08633093525179857,0.06474820143884892,m
10,0.0034602076124567475,2.9792387543252596,5.875432525951557,0.0034602076124567475,289,6.743944636678201,0.8027681660899654,0.0,0.71280276816609,-8.041666666666666,288,0.10726643598615918,0.0798611111111111,m
11,0.018050541516245487,7.794223826714801,10.072202166064981,0.0036101083032490976,277,3.8592057761732854,1.8447653429602888,0.0,3.2851985559566788,-3.0,278,0.12274368231046931,0.11510791366906475,m
12,0.04513888888888889,5.979166666666667,23.49652777777778,0.013888888888888888,288,12.65625,2.6770833333333335,0.0,5.236111111111111,-1.0452961672473868,287,0.1909722222222222,0.15331010452961671,m
Mon,0.027079303675048357,4.955512572533849,15.777562862669246,0.007736943907156673,517,10.51063829787234,1.0251450676982592,0.005802707930367505,3.473887814313346,-1.753875968992248,516,0.17794970986460348,0.14147286821705427,d
Tue,0.02702702702702703,7.073359073359073,10.202702702702704,0.0019305019305019305,518,6.756756756756757,1.1872586872586872,0.023166023166023165,0.6177606177606177,-0.24324324324324326,518,0.1274131274131274,0.11583011583011583,d
Wed,0.02321083172147002,4.176015473887814,13.775628626692457,0.007736943907156673,517,6.06963249516441,1.1605415860735009,0.0,5.199226305609284,-1.2379110251450678,517,0.13733075435203096,0.11992263056092843,d
Thu,0.019417475728155338,5.689320388349515,8.446601941747574,0.009708737864077669,515,5.615533980582525,1.4194174757281552,0.0,1.3203883495145632,-5.895348837209302,516,0.13009708737864079,0.11434108527131782,d
Fri,0.007736943907156673,2.3017408123791103,2.1450676982591874,0.0019342359767891683,517,3.5319148936170213,1.379110251450677,0.0,0.6963249516441006,-6.3313953488372094,516,0.09477756286266925,0.09689922480620156,d
Sat,0.010752688172043012,1.1666666666666667,1.7849462365591398,0.008064516129032258,372,2.8306451612903225,0.9301075268817204,0.0,1.2311827956989247,-7.7251908396946565,262,0.07795698924731183,0.08015267175572519,d
Sun,0.0171990171990172,3.3169533169533167,10.633906633906633,0.0,407,7.275184275184275,0.8501228501228502,0.0,3.673218673218673,-6.117760617760617,518,0.10319410319410319,0.09266409266409266,d
