Time,Cancelled,CarrierDelay,DepDelay,Diverted,Count,LateAircraftDelay,NASDelay,SecurityDelay,WeatherDelay,ArrDelay,Count2,15minDepDelay,15minArrDelay,Type
2015,0.023091020158827122,3.2129505192425167,7.366890653634697,0.0030543677458766036,8185,3.7238851557727553,3.4770922419059254,0.00036652412950519245,0.3015271838729383,4.3291788856304985,8184,0.1470983506414172,0.18829423264907136,y
2016,0.025325027085590465,3.137323943661972,6.894907908992416,0.0020314192849404116,7384,3.694474539544962,2.9905200433369448,0.0013542795232936078,0.5041982665222102,4.1093347784853,7381,0.13854279523293608,0.17396016799891614,y
2017,0.026824457593688362,2.9452991452991455,9.161998685075607,0.0013149243918474688,7605,5.1863247863247866,4.372518080210388,0.0017094017094017094,0.4069690992767916,5.185667324128863,7605,0.15660749506903354,0.18172255095332018,y
2018,0.031971087016958576,3.350569919377259,9.533361134278566,0.0027105921601334446,14388,5.285376702807896,4.044134000556019,0.007992771754239644,0.555045871559633,5.276607577337504,14385,0.16430358632193495,0.19575947167188043,y
2019,0.028036742528105292,3.7900329037565124,11.181176309295312,0.0024677817384151355,14588,5.867082533589252,4.805730737592542,0.003838771593090211,0.586029613380861,6.095770206348118,14587,0.17267617219632575,0.201069445396586,y
1,0.04998750312421894,4.3176705823544115,11.13221694576356,0.0007498125468632841,4001,5.687828042989253,3.987503124218945,0.02024493876530867,0.7903024243939015,6.41643767174619,4003,0.1789552611847038,0.2113414938795903,m
2,0.04800650935720097,3.1922972606455113,10.633034987794955,0.001898562516951451,3687,5.838350962842419,3.8215351234065635,0.0,1.6441551396799565,5.978048780487805,3690,0.16246270680770275,0.1970189701897019,m
3,0.0375,2.9890625,7.339732142857143,0.0017857142857142857,4480,4.08125,3.508482142857143,0.006473214285714286,0.396875,2.937304774654172,4482,0.1484375,0.1680053547523427,m
4,0.031845653184565316,3.304277080427708,8.267317526731752,0.002789400278940028,4302,4.773361227336123,3.5506741050674107,0.0,0.4307298930729893,4.05906976744186,4300,0.14830311483031147,0.1772093023255814,m
5,0.01862527716186253,2.3647450110864745,7.213747228381375,0.0028824833702882483,4510,3.9547671840354766,4.074722838137473,0.0013303769401330377,0.11485587583148558,4.0456357997341605,4514,0.14634146341463414,0.18077093486929552,m
6,0.024043966109457294,3.2855507213189834,10.73689031371651,0.0027478818410808336,4367,6.057018548202428,4.439203114266086,0.013510419051980764,0.45569040531257154,9.168843069873997,4365,0.17609342798259675,0.2270332187857961,m
7,0.03537117903930131,3.680131004366812,12.589082969432315,0.005021834061135371,4580,5.94825327510917,4.915720524017467,0.0034934497816593887,0.7078602620087336,9.778044522042777,4582,0.18340611353711792,0.2372326494980358,m
8,0.03776861298024745,4.048187540698937,12.510744519209897,0.002821792923811591,4607,5.663772520078142,5.545691339266334,0.0006511829824180595,0.3327545040156284,8.62741270873997,4611,0.1723464293466464,0.21535458685751463,m
9,0.013965201465201466,2.7422161172161172,5.0989010989010985,0.003663003663003663,4368,3.4027014652014653,3.447802197802198,0.0,0.20467032967032966,0.8636259454503782,4363,0.12980769230769232,0.15768966307586524,m
10,0.008595988538681949,3.4062155609433544,5.775622658144148,0.0013224597751818382,4537,3.554771875688781,2.711483359047829,0.0,0.05488208067004629,0.9654032613486118,4538,0.12960105796782015,0.1489643014543852,m
11,0.016024927665257066,3.747607389272201,8.749165368350768,0.0013354106387714222,4493,4.617182283552192,3.9269975517471623,0.0,0.7006454484754062,2.851002227171492,4490,0.15401736033830402,0.166815144766147,m
12,0.016595542911332386,3.3003793266951162,11.01683262209578,0.001422475106685633,4218,6.253200568990042,4.793504030346136,0.0007112375533428165,0.33001422475106684,6.622264509990485,4204,0.18326220957799905,0.20647002854424357,m
Mon,0.03459403640118756,3.4415902930166515,10.400413063121208,0.0033561378598167034,7747,5.495288498773719,4.587582289918678,0.0037433845359493997,0.41861365689944496,6.320820433436532,7752,0.17271201755518265,0.20175438596491227,d
Tue,0.027481114873665016,2.922245376400104,8.987626986194321,0.001953633758791352,7678,5.227663454024485,4.292393852565772,0.002083876009377442,0.4553269080489711,4.963648208469055,7675,0.1624120864808544,0.1893159609120521,d
Wed,0.030216573725846192,3.2508105304111012,8.815588120866295,0.0014265335235378032,7711,4.599922189080535,3.902606665802101,0.008299831409674491,0.7826481649591492,4.142023346303502,7710,0.15497341460251587,0.19092088197146562,d
Thu,0.025440061672876782,3.2678915585249904,10.226776307336502,0.0032121289991006038,7783,5.424129513041244,4.650520364897854,0.00025697031992804833,0.27187459848387513,6.956516145632317,7773,0.16998586663240395,0.20378232342724817,d
Fri,0.026404786680541102,3.6464620187304893,9.89034859521332,0.0028616024973985433,7688,5.311394380853278,4.239854318418314,0.0035119667013527576,0.2948751300728408,6.243797895830627,7699,0.17221644120707597,0.20626055331861282,d
Sat,0.018751969744721084,3.243775606681374,6.879294043491964,0.002206114087614245,6346,3.904191616766467,2.9549322407815946,0.001575795776867318,0.5739048219350772,2.326076360682372,6155,0.12448786637251812,0.15905767668562146,d
Sun,0.03015145199388634,3.771154647769904,8.93705710712797,0.0016673614005835765,7197,4.561761845213283,3.606363762678894,0.0068083923857162705,0.6977907461442268,4.680130116562754,7378,0.15061831318604973,0.17836812144212524,d
