Time,Cancelled,CarrierDelay,DepDelay,Diverted,Count,LateAircraftDelay,NASDelay,SecurityDelay,WeatherDelay,ArrDelay,Count2,15minDepDelay,15minArrDelay,Type
2015,0.01608649789029536,3.7481540084388185,6.457278481012659,0.0031645569620253164,3792,4.212289029535865,2.7737341772151898,0.03243670886075949,0.41007383966244726,3.9778656126482215,3795,0.1315928270042194,0.17944664031620552,y
2016,0.018907563025210083,5.592436974789916,6.23781512605042,0.0029411764705882353,2380,3.6407563025210083,1.5394957983193278,0.0,0.7487394957983193,2.5776188472864954,2377,0.10672268907563025,0.1480858224652924,y
2017,0.007095343680709534,4.89490022172949,7.638137472283813,0.0026607538802660754,2255,5.678492239467849,2.237250554323725,0.0,0.5219512195121951,3.1237250554323723,2255,0.12904656319290467,0.1614190687361419,y
2018,0.01527133896918462,4.553040632669758,8.143986910280884,0.0035451322607035723,3667,5.7114807744750475,2.7161167166621216,0.07035724025088629,0.5934005999454595,3.41418826739427,3665,0.14698663757840197,0.16671214188267394,y
2019,0.018100611189468735,4.310531264692054,10.622708039492242,0.003291020216267043,4254,5.2522331922896095,2.8876351669017395,0.16361071932299012,2.6539727315467796,4.7983074753173485,4254,0.15961448048895158,0.1852374236013164,y
1,0.02457627118644068,6.143220338983051,14.18813559322034,0.00423728813559322,1180,7.316949152542373,2.4559322033898305,0.0923728813559322,1.2720338983050847,7.902789518174133,1183,0.1923728813559322,0.2451394759087067,m
2,0.028783658310120707,6.9377901578458685,14.78180129990715,0.003714020427112349,1077,9.083565459610028,2.9702878365831014,0.32219127205199627,1.1095636025998143,11.102230483271375,1076,0.2042711234911792,0.25929368029739774,m
3,0.025983667409057165,6.544172234595397,8.723088344469192,0.0,1347,4.0586488492947295,2.1930215293244246,0.06087602078693393,1.793615441722346,2.464788732394366,1349,0.1358574610244989,0.1586360266864344,m
4,0.018685121107266434,2.907266435986159,3.851903114186851,0.002768166089965398,1445,4.368166089965398,1.776470588235294,0.008996539792387544,0.8027681660899654,2.3983402489626555,1446,0.10311418685121107,0.1459197786998617,m
5,0.008316008316008316,2.647955647955648,3.5183645183645185,0.002079002079002079,1443,3.397089397089397,3.1586971586971586,0.018711018711018712,0.7872487872487872,2.0763358778625953,1441,0.09216909216909216,0.13324080499653018,m
6,0.013468013468013467,5.4006734006734005,11.245117845117845,0.0047138047138047135,1485,5.672727272727273,3.511111111111111,0.12996632996632998,1.3979797979797979,9.445491251682368,1486,0.16296296296296298,0.21534320323014805,m
7,0.007920792079207921,3.424422442244224,6.749174917491749,0.0019801980198019802,1515,5.025742574257426,2.6303630363036303,0.011221122112211221,0.5900990099009901,4.647097625329815,1516,0.1504950495049505,0.19063324538258575,m
8,0.00904392764857881,5.387596899224806,7.1324289405684755,0.0071059431524547806,1548,3.3850129198966408,2.689922480620155,0.020025839793281652,0.44250645994832044,1.9044544867656552,1549,0.1298449612403101,0.16139444803098774,m
9,0.0035739814152966403,3.2930664760543245,5.245175125089349,0.0028591851322373124,1399,3.9992852037169406,2.0793423874195853,0.055039313795568263,0.9406719085060757,0.035050071530758224,1398,0.1222301644031451,0.12589413447782546,m
10,0.013231197771587743,3.8057103064066853,5.381615598885793,0.002785515320334262,1436,3.6580779944289694,2.0940111420612815,0.052924791086350974,0.7325905292479109,-0.5080251221214236,1433,0.11002785515320335,0.1297976273551989,m
11,0.012594458438287154,5.0167926112510495,8.688497061293031,0.0041981528127623844,1191,3.9538203190596137,2.2602854743912677,0.020151133501259445,2.5801847187237614,-0.9470142977291842,1189,0.12510495382031905,0.12699747687132043,m
12,0.028081123244929798,3.4641185647425896,10.276911076443058,0.0015600624024961,1282,6.861934477379095,2.592823712948518,0.06318252730109204,1.1513260530421217,6.1609375,1280,0.15678627145085802,0.1859375,m
Mon,0.024671052631578948,4.0386513157894735,8.65296052631579,0.002055921052631579,2432,5.215049342105263,3.0143914473684212,0.0,1.8453947368421053,4.1688632619439865,2428,0.14514802631578946,0.18039538714991762,d
Tue,0.009860312243221035,3.6622843056696794,7.771569433032046,0.0036976170912078883,2434,5.3985209531635165,2.564502875924404,0.02506162695152013,1.2259654889071487,3.531404958677686,2420,0.15242399342645852,0.18181818181818182,d
Wed,0.013865546218487394,4.719327731092437,7.498319327731092,0.0033613445378151263,2380,4.621008403361344,2.3180672268907565,0.06134453781512605,1.069327731092437,1.8574414715719063,2392,0.12100840336134454,0.15384615384615385,d
Thu,0.014123185562965868,4.454688112985484,8.171439780306002,0.003138485680659082,2549,5.0200078462142015,2.532757944291879,0.0506080816006277,1.0062769713613182,3.3550924105387336,2543,0.15025500196155356,0.17420369642154934,d
Fri,0.011268781302170284,4.369782971619365,8.131051752921536,0.00333889816360601,2396,4.871452420701169,2.6606844741235394,0.1147746243739566,0.9123539232053423,5.195769390294483,2411,0.13689482470784642,0.17254251347988386,d
Sat,0.018292682926829267,5.784368070953437,8.036031042128602,0.004434589800443459,1804,3.6236141906873613,2.401330376940133,0.07427937915742794,1.1829268292682926,2.1360505166475314,1742,0.11862527716186252,0.14695752009184845,d
Sun,0.017849553761155972,4.8304292392690185,8.072673183170421,0.0025499362515937103,2353,5.484062898427539,2.2175945601359968,0.1410964725881853,0.45813854653633657,5.5190871369294605,2410,0.13812154696132597,0.18049792531120332,d
