Time,Cancelled,CarrierDelay,DepDelay,Diverted,Count,LateAircraftDelay,NASDelay,SecurityDelay,WeatherDelay,ArrDelay,Count2,15minDepDelay,15minArrDelay,Type
2015,0.0,1.2403846153846154,1.375,0.0,208,2.269230769230769,0.47115384615384615,0,0.10576923076923077,4.173076923076923,208,0.052884615384615384,0.09134615384615384,y
2016,0.0,2.6473214285714284,5.352678571428571,0.0,224,2.450892857142857,0.48660714285714285,0,0.05803571428571429,3.84375,224,0.13839285714285715,0.10267857142857142,y
2017,0.01293103448275862,6.512931034482759,12.551724137931034,0.004310344827586207,232,6.775862068965517,0.8103448275862069,0,0.0,7.086206896551724,232,0.15086206896551724,0.15948275862068967,y
2018,0.0,0.02510460251046025,-2.485355648535565,0.0,239,2.698744769874477,0.8493723849372385,0,0.08368200836820083,3.0376569037656904,239,0.04602510460251046,0.11297071129707113,y
2019,0.0,8.31060606060606,13.071969696969697,0.0,264,9.034090909090908,0.08333333333333333,0,0.3106060606060606,-3.821969696969697,264,0.0946969696969697,0.06060606060606061,y
5,0.0,0.15789473684210525,2.824561403508772,0.0,57,4.666666666666667,0.3684210526315789,0,0.0,2.4035087719298245,57,0.10526315789473684,0.08771929824561403,m
6,0.0,1.0813953488372092,4.503875968992248,0.003875968992248062,258,5.042635658914729,0.32170542635658916,0,0.09302325581395349,4.023255813953488,258,0.11627906976744186,0.13178294573643412,m
7,0.0,7.406666666666666,11.086666666666666,0.0,300,4.8566666666666665,0.4866666666666667,0,0.15333333333333332,5.126666666666667,300,0.12333333333333334,0.14333333333333334,m
8,0.0,6.790940766550523,5.993031358885017,0.0,287,1.4634146341463414,0.6445993031358885,0,0.0313588850174216,2.1114982578397212,287,0.06968641114982578,0.08362369337979095,m
9,0.011904761904761904,0.4087301587301587,-0.9880952380952381,0.0,252,3.7023809523809526,0.7182539682539683,0,0.23015873015873015,-0.2857142857142857,252,0.07142857142857142,0.06349206349206349,m
10,0.0,0.0,87.23076923076923,0.0,13,95.84615384615384,0.3076923076923077,0,0.0,-12.076923076923077,13,0.15384615384615385,0.0,m
Mon,0.0,7.248618784530387,8.640883977900552,0.0055248618784530384,181,3.751381215469613,0.3149171270718232,0,0.11049723756906077,2.6408839779005526,181,0.09944751381215469,0.10497237569060773,d
Tue,0.0,12.973214285714286,13.017857142857142,0.0,112,3.294642857142857,0.03571428571428571,0,0.16964285714285715,0.08035714285714286,112,0.08928571428571429,0.044642857142857144,d
Wed,0.0,8.68503937007874,9.251968503937007,0.0,127,2.716535433070866,0.7559055118110236,0,0.0,2.2755905511811023,127,0.11811023622047244,0.11023622047244094,d
Thu,0.0,1.053763440860215,-0.45698924731182794,0.0,186,1.7150537634408602,0.8494623655913979,0,0.0,2.956989247311828,186,0.06451612903225806,0.0967741935483871,d
Fri,0.0,0.10695187165775401,10.443850267379679,0.0,187,11.62566844919786,0.5508021390374331,0,0.3582887700534759,4.625668449197861,187,0.10160427807486631,0.12299465240641712,d
Sat,0.010471204188481676,0.14659685863874344,0.5706806282722513,0.0,191,3.5287958115183247,0.418848167539267,0,0.11518324607329843,1.4659685863874345,191,0.09424083769633508,0.09947643979057591,d
Sun,0.00546448087431694,2.459016393442623,5.901639344262295,0.0,183,5.808743169398907,0.6666666666666666,0,0.04918032786885246,3.3825136612021858,183,0.11475409836065574,0.13114754098360656,d
