Time,Cancelled,CarrierDelay,DepDelay,Diverted,Count,LateAircraftDelay,NASDelay,SecurityDelay,WeatherDelay,ArrDelay,Count2,15minDepDelay,15minArrDelay,Type
2015,0.008451957295373666,2.264679715302491,1.5458185053380782,0.002224199288256228,2248,2.7784697508896796,1.0809608540925266,0.0,0.17215302491103202,-0.9666221628838452,2247,0.09163701067615658,0.12416555407209613,y
2016,0.008575689783743476,3.511185682326622,3.743475018642804,0.004847129008202834,2682,3.016405667412379,1.6476510067114094,0.0,0.10514541387024609,-0.9671641791044776,2680,0.10104399701715137,0.13134328358208955,y
2017,0.005341002465078061,4.688578471651602,6.751848808545604,0.003286770747740345,2434,3.8545603944124895,1.1721446179129005,0.0,1.1803615447822515,-0.2131416837782341,2435,0.09531635168447,0.13264887063655031,y
2018,0.004664723032069971,2.7177842565597667,6.846647230320699,0.0055393586005830905,3430,5.288338192419825,2.7078717201166183,0.0,0.4020408163265306,1.4354039078448528,3429,0.13206997084548106,0.15602216389617965,y
2019,0.0045480386583285955,3.511654349061967,8.636725412166003,0.0022740193291642978,3518,4.44712905059693,2.937180216031836,0.0062535531552018195,0.7831154064809551,3.2350767481523595,3518,0.16088686753837408,0.1642978965321205,y
1,0.014687882496940025,3.741738066095471,5.462668298653611,0.0036719706242350062,817,3.0783353733170133,2.1444308445532436,0.0,0.9277845777233782,-2.9791411042944786,815,0.1175030599755202,0.14478527607361963,m
2,0.004392386530014641,4.073206442166911,8.292825768667642,0.0,683,4.128843338213763,3.067349926793558,0.027818448023426062,1.6002928257686677,1.5768667642752563,683,0.1273792093704246,0.1493411420204978,m
3,0.008781558726673985,1.4412733260153676,-0.897914379802415,0.0,911,1.6180021953896817,1.128430296377607,0.0,0.027442371020856202,-2.0208333333333335,912,0.06915477497255763,0.11403508771929824,m
4,0.009592326139088728,2.0347721822541964,0.5587529976019184,0.004796163069544364,834,2.497601918465228,1.0947242206235013,0.0,0.047961630695443645,-1.9327731092436975,833,0.07553956834532374,0.1212484993997599,m
5,0.003683241252302026,2.0902394106813995,2.098526703499079,0.003683241252302026,1086,3.552486187845304,1.5405156537753222,0.0,0.1860036832412523,-1.0958525345622119,1085,0.08103130755064457,0.11705069124423963,m
6,0.008843967150979154,4.0290587492103604,9.54074542008844,0.007580543272267846,1583,6.305116866708781,2.83575489576753,0.0018951358180669614,0.39355653821857234,6.100819155639572,1587,0.16171825647504737,0.18462507876496534,m
7,0.005652620760534429,4.328879753340185,8.46043165467626,0.006680369989722507,1946,4.497944501541624,2.2533401849948613,0.0,0.2857142857142857,4.246272493573265,1945,0.1366906474820144,0.16606683804627248,m
8,0.003711558854718982,3.721633085896076,8.745493107104984,0.004772004241781549,1886,5.626723223753976,2.2613997879109227,0.0,0.35737009544008486,4.423199152542373,1888,0.15217391304347827,0.17108050847457626,m
9,0.00293470286133529,1.7901687454145268,1.78503301540719,0.001467351430667645,1363,2.114453411592076,1.5693323550990461,0.0,0.3690388848129127,-3.0837004405286343,1362,0.09684519442406456,0.10058737151248165,m
10,0.0017921146953405018,3.53494623655914,4.435483870967742,0.0008960573476702509,1116,3.693548387096774,1.614695340501792,0.0,0.28584229390681004,-2.2362982929020663,1113,0.0967741935483871,0.11230907457322552,m
11,0.0051387461459403904,4.122302158273381,5.659815005138746,0.0010277492291880781,973,2.487153134635149,1.8643371017471737,0.0,1.8920863309352518,-3.8365878725590954,973,0.09352517985611511,0.11819116135662898,m
12,0.00807899461400359,3.8240574506283664,9.70556552962298,0.003590664272890485,1114,5.36983842010772,2.6642728904847397,0.0,0.9353680430879713,1.0269541778975741,1113,0.17145421903052063,0.17879604672057503,m
Mon,0.008403361344537815,4.0891690009337065,8.194211017740429,0.002334267040149393,2142,4.712885154061625,2.2605042016806722,0.0,0.7236227824463118,2.4751046998604003,2149,0.13865546218487396,0.1614704513727315,d
Tue,0.0035587188612099642,2.936451448906965,5.431621759023894,0.004575495678698526,1967,3.746314184036604,1.7874936451448906,0.0,0.8810371123538383,0.29994863893168977,1947,0.11184544992374174,0.13456599897277863,d
Wed,0.004982561036372696,2.8579970104633783,4.5191828599900346,0.003487792725460887,2007,3.5665171898355754,2.0219232685600397,0.0,0.5540607872446437,-0.06101190476190476,2016,0.10363726955655207,0.1359126984126984,d
Thu,0.00772573635924674,3.833413809753742,6.263640753259295,0.003380009657170449,2071,3.853211009174312,2.2617093191694835,0.0014485755673587638,0.6098503138580396,1.2490384615384615,2080,0.12312892322549493,0.15528846153846154,d
Fri,0.0064754856614246065,3.288159111933395,5.591581868640148,0.002312673450508788,2162,4.284458834412581,2.1480111008325626,0.008788159111933395,0.30434782608695654,1.4188311688311688,2156,0.13182238667900092,0.14935064935064934,d
Sat,0.004878048780487805,3.3252032520325203,5.292140921409214,0.0032520325203252032,1845,3.4319783197831977,2.1143631436314365,0.0,0.24281842818428184,-0.3122994652406417,1870,0.12195121951219512,0.1411764705882353,d
Sun,0.006137865911237016,2.899905571293673,5.517469310670444,0.0066100094428706326,2118,4.3932955618508025,1.7365439093484418,0.0,0.43059490084985835,0.07986609277857484,2091,0.11237016052880075,0.13151602104256338,d
