Time,Cancelled,CarrierDelay,DepDelay,Diverted,Count,LateAircraftDelay,NASDelay,SecurityDelay,WeatherDelay,ArrDelay,Count2,15minDepDelay,15minArrDelay,Type
2015,0.03528360875390799,3.3398838767306835,6.859312192943278,0.001786511835640911,2239,5.011612326931666,3.8182224207235373,0.00044662795891022776,0.4707458686913801,2.7659669495310406,2239,0.14113443501563197,0.17061188030370703,y
2016,0.009083402146985962,4.107349298100743,8.317093311312965,0.00495458298926507,1211,5.786127167630058,1.5821635012386457,0.0,0.9314616019818331,4.119735755573906,1211,0.13047068538398018,0.15772089182493806,y
2017,0.018544935805991442,5.611982881597718,12.180099857346647,0.0024964336661911554,2804,8.66583452211127,3.055634807417974,0.007132667617689016,0.7820970042796006,10.550802139037433,2805,0.16048502139800286,0.21212121212121213,y
2018,0.02947497697267424,5.206938900828984,11.827755603315936,0.00184218606079214,3257,7.024562480810562,2.725821307952103,0.05741479889468836,1.486644151059257,10.862757138470986,3257,0.16794596254221678,0.21829904820386858,y
2019,0.04594047963016469,4.367234903207166,13.068766252528171,0.0023114706732158337,3461,6.355388616006935,4.657324472695753,0.002889338341519792,1.9396128286622363,6.070520231213873,3460,0.16266974862756428,0.20057803468208094,y
1,0.0782608695652174,6.431521739130435,16.91304347826087,0.002173913043478261,920,9.983695652173912,4.048913043478261,0.0,1.2684782608695653,14.23913043478261,920,0.2141304347826087,0.27717391304347827,m
2,0.09413067552602436,6.15171650055371,23.539313399778518,0.0,903,10.553709856035438,9.094130675526024,0.0,3.68327796234773,17.66924778761062,904,0.2425249169435216,0.28761061946902655,m
3,0.028783658310120707,3.9749303621169916,10.483751160631384,0.0009285051067780873,1077,7.467966573816156,3.1439182915506034,0.0009285051067780873,0.8087279480037141,8.849442379182156,1076,0.1615598885793872,0.20631970260223048,m
4,0.03235294117647059,3.126470588235294,11.388235294117647,0.00392156862745098,1020,8.474509803921569,2.6470588235294117,0.0,1.731372549019608,6.988246816846229,1021,0.1588235294117647,0.18707149853085211,m
5,0.009830205540661306,3.803395889186774,6.9186773905272565,0.0,1119,5.0071492403932085,2.5361930294906165,0.0017873100983020554,0.5335120643431636,4.984821428571428,1120,0.128686327077748,0.16428571428571428,m
6,0.02626970227670753,5.525394045534151,13.669877408056042,0.006129597197898424,1142,7.211033274956217,4.042907180385289,0.013134851138353765,1.6471103327495622,11.134210526315789,1140,0.17600700525394045,0.2219298245614035,m
7,0.024701195219123506,4.910756972111554,11.717131474103585,0.005577689243027889,1255,7.052589641434263,3.0804780876494022,0.0,1.0270916334661355,9.882352941176471,1258,0.16254980079681275,0.2178060413354531,m
8,0.018326693227091632,3.9944223107569723,7.380079681274901,0.00398406374501992,1255,5.560956175298805,2.4310756972111554,0.13545816733067728,0.026294820717131476,6.249800478850759,1253,0.13864541832669322,0.18754988028731046,m
9,0.01584507042253521,4.234154929577465,7.226232394366197,0.0035211267605633804,1136,4.282570422535211,2.647007042253521,0.007042253521126761,1.1575704225352113,1.5559471365638766,1135,0.12059859154929578,0.1524229074889868,m
10,0.012142237640936688,4.222896790980052,5.627927146574154,0.0008673026886383347,1153,4.13529921942758,2.547267996530789,0.0,0.4215091066782307,0.7645525629887054,1151,0.10928013876843018,0.1355343179843614,m
11,0.0265748031496063,4.380905511811024,8.19783464566929,0.0,1016,4.999015748031496,2.6309055118110236,0.004921259842519685,1.3799212598425197,2.797244094488189,1016,0.12401574803149606,0.1594488188976378,m
12,0.022540983606557378,5.581967213114754,13.593237704918034,0.0,976,7.807377049180328,3.0922131147540983,0.017418032786885244,1.841188524590164,7.570552147239264,978,0.17418032786885246,0.21267893660531698,m
Mon,0.04891864057672503,6.3228630278063855,14.473223480947476,0.0010298661174047373,1942,8.392378990731205,3.607106076210093,0.007723995880535531,1.1812564366632339,10.547286821705427,1935,0.17662203913491245,0.21912144702842376,d
Tue,0.03458957150232318,6.1058337635518845,13.575116159008777,0.004130098089829634,1937,6.664945792462571,3.766133195663397,0.0015487867836861124,2.0635002581311306,7.928978745463971,1929,0.16623644811564275,0.20736132711249353,d
Wed,0.028169014084507043,4.512780386019823,8.825247782994262,0.001564945226917058,1917,5.808033385498174,3.3406364110589464,0.0026082420448617634,0.32655190401669276,5.953718148725949,1923,0.1486697965571205,0.1939677587103484,d
Thu,0.023983315954118872,3.465589155370177,11.90458811261731,0.0046923879040667365,1918,6.091240875912408,4.308133472367049,0.004171011470281543,2.7059436913451513,7.742203742203742,1924,0.1611053180396246,0.20166320166320167,d
Fri,0.017644006227296314,3.3404255319148937,10.03995848469123,0.0010378827192527244,1927,7.336274001037883,2.6087182148417227,0.08095485210171251,1.1499740529320186,7.764797507788162,1926,0.15983393876491955,0.20456905503634476,d
Sat,0.018267929634641408,5.985791610284168,9.866035182679296,0.0033829499323410014,1478,5.600811907983762,2.935047361299053,0.011502029769959404,0.3267929634641407,3.678331090174966,1486,0.14276048714479025,0.16756393001345896,d
Sun,0.03993524015110631,3.008094981111711,8.232595790609821,0.0010793308148947653,1853,6.995143011332973,3.075013491635186,0.007555315704263357,0.6065839179708581,7.945375878853434,1849,0.13815434430652995,0.18658734451054623,d
