Time,Cancelled,CarrierDelay,DepDelay,Diverted,Count,LateAircraftDelay,NASDelay,SecurityDelay,WeatherDelay,ArrDelay,Count2,15minDepDelay,15minArrDelay,Type
2015,0.004221942480875375,2.294858138859301,5.025564055388787,0.001956037571414738,51635,3.119182724895904,1.8266679577805751,0.005519511958942578,0.10231432168103032,1.2815005616454274,51634,0.12956328072044157,0.15557578339853584,y
2016,0.005846358383473384,2.221701409603027,5.420153743885186,0.0026760299306277592,58669,2.97506349179294,2.336037771225008,0.0017726567693330379,0.2257580664405393,1.2560077717558034,58674,0.1328299442635804,0.153867130245083,y
2017,0.008521367248587751,2.4325950276066766,6.364456004851116,0.0021542782370025213,62666,3.3063543229183288,2.93395142501516,0.0060798519133182264,0.3616315067181566,2.7500438883480425,62659,0.15419844891966936,0.179814551780271,y
2018,0.006055898159450847,2.2690435802723568,4.414924142741642,0.0021560265698568463,63079,2.783588833050619,2.35021163937285,0.009083847239176272,0.11206582222292681,0.7089239843972981,63066,0.12909209087017867,0.1579297878413091,y
2019,0.007126727630883554,2.2989381976585896,4.8263000272257015,0.002274146794574078,62441,2.9898143847792316,2.3723194695792826,0.01125862814496885,0.19548053362374082,0.8325859970533598,62444,0.1259749203247866,0.15999935942604573,y
1,0.0160420537454117,2.4577423301762815,5.072551774142385,0.0021298771921874292,22067,2.7737345357320886,2.8458784610504373,0.0026736756242352836,0.6023927131010106,-0.18733580940302563,22078,0.13431821271582,0.15775885496874717,m
2,0.008689973879847298,2.2756178420735385,5.686156319067711,0.002109704641350211,19908,3.1098051034759897,3.119349005424955,0.029435402853124373,0.4211372312638135,2.3218575664673065,19897,0.13974281695800683,0.17228727948937025,m
3,0.007357006166276845,2.1260046778651924,4.522049755475228,0.001828620029768233,23515,2.7623644482245377,2.3892409100574103,0.002594088879438656,0.12043376568147991,0.42139515099957464,23510,0.12681267276206676,0.1541046363249681,m
4,0.005005658570558022,2.062505440933229,4.1422042308696785,0.002655175415687299,22974,2.7055802211195266,2.129929485505354,0.00026116479498563595,0.10368242360929747,0.7448957381045667,22971,0.1261861234438931,0.1591571982064342,m
5,0.005028997850508983,2.0482216003568965,4.120695948412216,0.001946708845358316,24657,2.7131443403495963,2.7431966581498153,0.0033256276108204566,0.05458896053858945,0.2842374118219411,24666,0.12738776006813482,0.153044676883159,m
6,0.005898282449827503,2.256668026857588,6.278962792595615,0.003041881515005379,26957,3.6922877174759803,2.2178283933672143,0.01706421337685944,0.08825166005119264,4.913514315383474,26964,0.15506176503320102,0.19518617415813677,m
7,0.005610290093048714,2.3240284619594966,5.677032019704433,0.0028393541324575806,29232,3.532703886152162,2.0907224958949095,0.0033866995073891628,0.05955801860974275,3.3569571760842796,29236,0.14172824302134646,0.17067998358188535,m
8,0.005031752090779748,2.5129263976125205,6.589964257209286,0.0032966651629246623,28817,3.6699864663219626,2.6429885137245375,0.001561578235069577,0.08349238296838672,3.707033554252403,28819,0.14727417843633966,0.17929143967521427,m
9,0.0029086906961204354,1.9766911678000079,2.8634094571754254,0.0019653315514327266,25441,2.178884477811407,1.9389568020124994,0.009237058291733815,0.07802366259187925,-1.3807407989933942,25432,0.1031405998191895,0.12566844919786097,m
10,0.004302825909989534,2.0111640888475404,3.915726634880025,0.0014342753033298446,25797,2.348877776485638,2.0338799085164943,0.0012792185137806722,0.06357328371516068,0.01643984335620953,25791,0.11780439585998372,0.1414446900081424,m
11,0.0037606413753202743,2.293536655921977,4.0007851888585835,0.001157120423175469,24198,2.409166046780726,1.8481279444582197,0.002686172410943053,0.21658814778080834,-2.5135794303666654,24191,0.11174477229523101,0.12703071390186432,m
12,0.009587996951097204,3.2770088658883942,9.31299394231155,0.002206442813014001,24927,4.21462670999318,2.8231636378224416,0.012636899747262006,0.6754122036346131,3.644129684616002,24922,0.17864163357002447,0.19970307358959954,m
Mon,0.006480998889619071,2.4405266378118697,6.19137075392599,0.0020847968456117294,44129,3.412517845407782,2.516803009358925,0.0014956151283736319,0.2549343968818691,1.9634993417169837,44054,0.14278592308912508,0.1684296545149135,d
Tue,0.006541425146076309,2.1177922108154665,4.341108550410876,0.00242102567683963,42957,2.689875922434062,2.1952883115673814,0.007239797937472356,0.14388807412063226,0.14191258351893096,43104,0.1227739367274251,0.14694691907943577,d
Wed,0.00688511755359569,2.1607755543786125,4.489718377967624,0.00204941626177263,43427,2.6180256522439955,2.367121836645405,0.01098395007714095,0.2435811822138301,0.4973135016718552,43365,0.12766251410412877,0.1511357085206964,d
Thu,0.005530723734705856,2.330488961126913,5.991308862702605,0.0020316944331572532,44298,3.4399747166914985,2.665537947537135,0.009503815070657817,0.1327147952503499,2.923633077270673,44260,0.1473204207864915,0.1796656122910077,d
Fri,0.006613398338750452,2.4851254965691587,6.476232394366197,0.0025054171180931744,44304,3.523767605633803,2.6815411700975083,0.005259118815456844,0.23271036475261828,2.948781093965342,44261,0.1513633080534489,0.18113011454779604,d
Sat,0.005946135012242042,2.27922619528076,3.5598783867409263,0.002233163828127102,37167,2.376920386364248,1.7689348077595717,0.0075335647213926335,0.22092178545483898,-0.5343128038462571,37231,0.11058196787472759,0.13999086782519943,d
Sun,0.007036580742987112,2.3076431008339653,5.13793593631539,0.002416603487490523,42208,3.0419588703563307,2.3886467020470055,0.006112585291887794,0.19086429112964368,1.2954836263684186,42202,0.13490333586050038,0.16089284868015735,d
