Time,Cancelled,CarrierDelay,DepDelay,Diverted,Count,LateAircraftDelay,NASDelay,SecurityDelay,WeatherDelay,ArrDelay,Count2,15minDepDelay,15minArrDelay,Type
2015,0.011197663096397274,2.430866601752678,1.1163583252190847,0.0,2054,3.1309639727361245,1.005842259006816,0.004381694255111977,0.22979552093476144,2.802433090024331,2055,0.08227848101265822,0.1245742092457421,y
2016,0.0,1.9051020408163266,0.5627551020408164,0.0005102040816326531,1960,2.5724489795918366,1.2724489795918368,0.0005102040816326531,0.14438775510204083,-2.4918367346938775,1960,0.08112244897959184,0.09030612244897959,y
2017,0.002175489485134155,2.6758520667150107,3.4039158810732415,0.0,1379,4.0239303843364755,0.5163161711385061,0.6258158085569253,0.0,2.7679477882523567,1379,0.07831762146482958,0.12472806381435823,y
2018,0.0,1.6526162790697674,-0.45566860465116277,0.0,1376,1.9542151162790697,0.9694767441860465,0.010901162790697675,0.1300872093023256,-0.3168604651162791,1376,0.07412790697674419,0.10901162790697674,y
2019,0.004168837936425221,5.358520062532569,4.568004168837937,0.0010422094841063053,1919,3.2027097446586765,1.3533090151120375,0.004168837936425221,0.1156852527357999,5.886979166666666,1920,0.10265763418447107,0.15,y
1,0.0028653295128939827,2.5802292263610314,3.86676217765043,0.0,698,3.7664756446991405,1.9083094555873925,0.02148997134670487,0.11174785100286533,3.486409155937053,699,0.11318051575931232,0.1659513590844063,m
2,0.0030911901081916537,1.8238021638330757,1.7650695517774344,0.0,647,2.4049459041731067,1.19629057187017,0.07727975270479134,0.5131375579598145,1.0631741140215716,649,0.07727975270479134,0.11093990755007704,m
3,0.001310615989515072,4.740498034076015,3.0498034076015728,0.0,763,1.744429882044561,0.8571428571428571,0.0,0.022280471821756225,1.6099476439790577,764,0.08519003931847968,0.12041884816753927,m
4,0.0012970168612191958,2.562905317769131,1.2282749675745785,0.0,771,2.0817120622568095,0.7756160830090791,0.0,0.0,-2.264935064935065,770,0.07003891050583658,0.08441558441558442,m
5,0.006385696040868455,3.9527458492975733,0.5951468710089399,0.0,783,2.0344827586206895,0.41507024265644954,0.0,0.03065134099616858,-0.5727040816326531,784,0.070242656449553,0.08418367346938775,m
6,0.0054869684499314125,1.8710562414266119,-0.18244170096021947,0.0,729,3.626886145404664,0.5912208504801097,0.0,0.1083676268861454,3.0301783264746227,729,0.07133058984910837,0.10425240054869685,m
7,0.006747638326585695,1.1727395411605939,-0.4966261808367072,0.0,741,3.8758434547908234,0.8623481781376519,0.0,0.4507422402159244,2.9162162162162164,740,0.07557354925775979,0.12432432432432433,m
8,0.005547850208044383,5.045769764216367,3.245492371705964,0.0013869625520110957,721,3.2968099861303743,0.9542302357836339,0.0,0.24687933425797504,4.063888888888889,720,0.08321775312066575,0.12916666666666668,m
9,0.007429420505200594,2.4829123328380387,-1.673105497771174,0.0,673,1.8826151560178306,0.4725111441307578,0.0,0.0,0.16344725111441308,673,0.05052005943536404,0.10698365527488855,m
10,0.003896103896103896,2.303896103896104,3.3688311688311687,0.0,770,3.8766233766233764,2.2532467532467533,0.01038961038961039,0.08051948051948052,3.2204928664072634,771,0.11818181818181818,0.14267185473411154,m
11,0.0,2.0793413173652695,2.2664670658682633,0.0,668,2.538922155688623,1.535928143712575,1.2320359281437125,0.07784431137724551,1.4431137724550898,668,0.08383233532934131,0.10179640718562874,m
12,0.0027624309392265192,3.591160220994475,5.285911602209945,0.0027624309392265192,724,4.560773480662983,0.9433701657458563,0.0,0.0,3.520055325034578,723,0.11464088397790055,0.1673582295988935,m
Mon,0.003098373353989156,4.196746707978312,3.4523625096824166,0.000774593338497289,1291,3.2881487219209915,0.9612703330751355,0.6297443841982959,0.139426800929512,1.569767441860465,1290,0.09372579395817196,0.1310077519379845,d
Tue,0.006672226855713094,2.1317764804003336,-0.04420350291909925,0.0008340283569641367,1199,1.9874895746455379,1.140950792326939,0.006672226855713094,0.16263552960800667,0.11486486486486487,1184,0.06672226855713094,0.10135135135135136,d
Wed,0.0024174053182917004,2.48348106365834,1.5930701047542304,0.0,1241,3.0451248992747786,0.8396454472199839,0.019339242546333603,0.09347300564061241,1.1985645933014355,1254,0.08460918614020951,0.12440191387559808,d
Thu,0.0038639876352395673,3.2573415765069553,2.616692426584235,0.0,1294,2.881761978361669,1.3748068006182381,0.02704791344667697,0.06027820710973725,1.2996138996138995,1295,0.09505409582689335,0.12432432432432433,d
Fri,0.003843197540353574,3.255956956187548,2.424289008455035,0.0,1301,2.91391237509608,1.229054573405073,0.011529592621060722,0.0,2.1313364055299537,1302,0.08608762490392007,0.11827956989247312,d
Sat,0.0027198549410698096,1.928377153218495,0.9945602901178604,0.0,1103,3.009066183136899,1.1659111514052585,0.0009066183136899365,0.024478694469628286,2.461038961038961,1078,0.06527651858567543,0.10946196660482375,d
Sun,0.004765687053216839,2.652899126290707,1.7561556791104052,0.0007942811755361397,1259,3.6624305003971407,0.7053216838760922,0.0,0.44479745830023826,3.717171717171717,1287,0.09690230341540905,0.1282051282051282,d
