Date,Airline,DelayType,DelayValue
2016-01,OO,CarrierDelay,4.61
2016-01,OO,WeatherDelay,0.59
2016-01,OO,NASDelay,2.93
2016-01,OO,SecurityDelay,0.02
2016-01,OO,LateAircraftDelay,5.88
2016-01,F9,CarrierDelay,2.58
2016-01,F9,WeatherDelay,0.22
2016-01,F9,NASDelay,2.94
2016-01,F9,LateAircraftDelay,4.2
2016-01,NK,CarrierDelay,4.82
2016-01,NK,WeatherDelay,0.32
2016-01,NK,NASDelay,5.74
2016-01,NK,SecurityDelay,0.06
2016-01,NK,LateAircraftDelay,6.28
2016-01,EV,CarrierDelay,4.13
2016-01,EV,WeatherDelay,0.26
2016-01,EV,NASDelay,2.1
2016-01,EV,LateAircraftDelay,3.47
2016-02,AA,CarrierDelay,3.13
2016-02,AA,WeatherDelay,0.46
2016-02,AA,NASDelay,2.66
2016-02,AA,SecurityDelay,0.01
2016-02,AA,LateAircraftDelay,3.02
2016-02,B6,CarrierDelay,6.47
2016-02,B6,WeatherDelay,1.27
2016-02,B6,NASDelay,4.79
2016-02,B6,SecurityDelay,0.04
2016-02,B6,LateAircraftDelay,10.24
2016-02,DL,CarrierDelay,3.2
2016-02,DL,WeatherDelay,0.86
2016-02,DL,NASDelay,2.2
2016-02,DL,SecurityDelay,0.01
2016-02,DL,LateAircraftDelay,2.63
2016-02,OO,CarrierDelay,3.76
2016-02,OO,WeatherDelay,0.49
2016-02,OO,NASDelay,2.19
2016-02,OO,SecurityDelay,0.01
2016-02,OO,LateAircraftDelay,4.57
2016-02,VX,CarrierDelay,1.8
2016-02,VX,WeatherDelay,0.8
2016-02,VX,NASDelay,3.64
2016-02,VX,SecurityDelay,0.05
2016-02,VX,LateAircraftDelay,3.39
2016-02,WN,CarrierDelay,1.67
2016-02,WN,WeatherDelay,0.32
2016-02,WN,NASDelay,0.86
2016-02,WN,SecurityDelay,0.01
2016-02,WN,LateAircraftDelay,2.46
2016-02,UA,CarrierDelay,2.71
2016-02,UA,WeatherDelay,0.62
2016-02,UA,NASDelay,2.89
2016-02,UA,LateAircraftDelay,3.49
2016-02,F9,CarrierDelay,2.24
2016-02,F9,WeatherDelay,0.22
2016-02,F9,NASDelay,2.27
2016-02,F9,LateAircraftDelay,4.33
2016-02,EV,CarrierDelay,4.66
2016-02,EV,WeatherDelay,0.17
2016-02,EV,NASDelay,2.87
2016-02,EV,LateAircraftDelay,4.63
2016-02,HA,CarrierDelay,1.66
2016-02,HA,WeatherDelay,0.11
2016-02,HA,NASDelay,0.06
2016-02,HA,SecurityDelay,0.01
2016-02,HA,LateAircraftDelay,0.93
2016-02,NK,CarrierDelay,4.04
2016-02,NK,WeatherDelay,0.23
2016-02,NK,NASDelay,13.2
2016-02,NK,SecurityDelay,0.02
2016-02,NK,LateAircraftDelay,5.89
2016-03,UA,CarrierDelay,3.66
2016-03,UA,WeatherDelay,0.46
2016-03,UA,NASDelay,3.13
2016-03,UA,SecurityDelay,0
2016-03,UA,LateAircraftDelay,5.07
2016-03,VX,CarrierDelay,2.55
2016-03,VX,WeatherDelay,0.49
2016-03,VX,NASDelay,6.83
2016-03,VX,SecurityDelay,0.03
2016-03,VX,LateAircraftDelay,6.56
2016-03,WN,CarrierDelay,2.26
2016-03,WN,WeatherDelay,0.39
2016-03,WN,NASDelay,1.51
2016-03,WN,SecurityDelay,0.01
2016-03,WN,LateAircraftDelay,4.24
2016-03,OO,CarrierDelay,4.13
2016-03,OO,WeatherDelay,0.49
2016-03,OO,NASDelay,2.88
2016-03,OO,SecurityDelay,0.02
2016-03,OO,LateAircraftDelay,5.47
2016-03,AA,CarrierDelay,3.6
2016-03,AA,WeatherDelay,0.42
2016-03,AA,NASDelay,2.68
2016-03,AA,SecurityDelay,0.04
2016-03,AA,LateAircraftDelay,3.99
2016-03,AS,CarrierDelay,1.75
2016-03,AS,WeatherDelay,0.08
2016-03,AS,NASDelay,1.99
2016-03,AS,SecurityDelay,0.04
2016-03,AS,LateAircraftDelay,2.08
2016-03,B6,CarrierDelay,4.55
2016-03,B6,WeatherDelay,0.25
2016-03,B6,NASDelay,3.36
2016-03,B6,SecurityDelay,0.06
2016-03,B6,LateAircraftDelay,5.96
2016-03,DL,CarrierDelay,2.98
2016-03,DL,WeatherDelay,0.36
2016-03,DL,NASDelay,1.74
2016-03,DL,SecurityDelay,0.01
2016-03,DL,LateAircraftDelay,2.08
2016-03,EV,CarrierDelay,3.97
2016-03,EV,WeatherDelay,0.23
2016-03,EV,NASDelay,2.54
2016-03,EV,LateAircraftDelay,3.78
2016-03,F9,CarrierDelay,3.53
2016-03,F9,WeatherDelay,0.38
2016-03,F9,NASDelay,4.39
2016-03,F9,LateAircraftDelay,8.21
2016-03,HA,CarrierDelay,1.68
2016-03,HA,WeatherDelay,0.22
2016-03,HA,NASDelay,0.05
2016-03,HA,SecurityDelay,0.02
2016-03,HA,LateAircraftDelay,1.33
2016-03,NK,CarrierDelay,0.3
2016-03,NK,WeatherDelay,0.02
2016-03,NK,NASDelay,19.8
2016-03,NK,SecurityDelay,0
2016-03,NK,LateAircraftDelay,0.35
2016-04,AA,CarrierDelay,3.13
2016-04,AA,WeatherDelay,0.48
2016-04,AA,NASDelay,2.43
2016-04,AA,SecurityDelay,0.01
2016-04,AA,LateAircraftDelay,3.1
2016-04,AS,CarrierDelay,1.4
2016-04,AS,WeatherDelay,0.05
2016-04,AS,NASDelay,1.62
2016-04,AS,SecurityDelay,0.02
2016-04,AS,LateAircraftDelay,1.42
2016-04,B6,CarrierDelay,4.33
2016-04,B6,WeatherDelay,0.16
2016-04,B6,NASDelay,3.2
2016-04,B6,SecurityDelay,0.03
2016-04,B6,LateAircraftDelay,5.98
2016-04,DL,CarrierDelay,2.84
2016-04,DL,WeatherDelay,0.23
2016-04,DL,NASDelay,1.25
2016-04,DL,SecurityDelay,0
2016-04,DL,LateAircraftDelay,1.62
2016-04,VX,CarrierDelay,2.14
2016-04,VX,WeatherDelay,0.58
2016-04,VX,NASDelay,4.06
2016-04,VX,SecurityDelay,0.06
2016-04,VX,LateAircraftDelay,4.74
2016-04,OO,CarrierDelay,2.97
2016-04,OO,WeatherDelay,0.29
2016-04,OO,NASDelay,1.53
2016-04,OO,SecurityDelay,0
2016-04,OO,LateAircraftDelay,3.32
2016-04,WN,CarrierDelay,2.32
2016-04,WN,WeatherDelay,0.34
2016-04,WN,NASDelay,1.5
2016-04,WN,SecurityDelay,0.02
2016-04,WN,LateAircraftDelay,4.42
2016-04,UA,CarrierDelay,2.75
2016-04,UA,WeatherDelay,0.32
2016-04,UA,NASDelay,2.25
2016-04,UA,LateAircraftDelay,3.78
2016-04,EV,CarrierDelay,3.49
2016-04,EV,WeatherDelay,0.15
2016-04,EV,NASDelay,2.04
2016-04,EV,LateAircraftDelay,2.72
2016-04,F9,CarrierDelay,1.84
2016-04,F9,WeatherDelay,0.07
2016-04,F9,NASDelay,2.54
2016-04,F9,LateAircraftDelay,3.9
2016-04,HA,CarrierDelay,1.25
2016-04,HA,WeatherDelay,0.04
2016-04,HA,NASDelay,0.37
2016-04,HA,SecurityDelay,0.01
2016-04,HA,LateAircraftDelay,0.59
2016-04,NK,CarrierDelay,3.17
2016-04,NK,WeatherDelay,0.26
2016-04,NK,NASDelay,5.86
2016-04,NK,SecurityDelay,0.04
2016-04,NK,LateAircraftDelay,4.77
2016-05,AA,CarrierDelay,3.85
2016-05,AA,WeatherDelay,0.88
2016-05,AA,NASDelay,2.86
2016-05,AA,SecurityDelay,0.02
2016-05,AA,LateAircraftDelay,3.99
2016-05,AS,CarrierDelay,1.39
2016-05,AS,WeatherDelay,0.07
2016-05,AS,NASDelay,1.4
2016-05,AS,SecurityDelay,0.02
2016-05,AS,LateAircraftDelay,1.1
2016-05,B6,CarrierDelay,3.54
2016-05,B6,WeatherDelay,0.39
2016-05,B6,NASDelay,2.49
2016-05,B6,SecurityDelay,0.03
2016-05,B6,LateAircraftDelay,3.79
2016-05,DL,CarrierDelay,3.05
2016-05,DL,WeatherDelay,0.27
2016-05,DL,NASDelay,1.33
2016-05,DL,SecurityDelay,0.01
2016-05,DL,LateAircraftDelay,1.81
2016-05,F9,CarrierDelay,2.79
2016-05,F9,WeatherDelay,0.45
2016-05,F9,NASDelay,3.94
2016-05,F9,LateAircraftDelay,6.79
2016-05,HA,CarrierDelay,1.75
2016-05,HA,WeatherDelay,0.19
2016-05,HA,NASDelay,0.1
2016-05,HA,LateAircraftDelay,0.98
2016-05,EV,CarrierDelay,4
2016-05,EV,WeatherDelay,0.28
2016-05,EV,NASDelay,2.67
2016-05,EV,LateAircraftDelay,3.34
2016-05,NK,CarrierDelay,2.7
2016-05,NK,WeatherDelay,0.47
2016-05,NK,NASDelay,5.45
2016-05,NK,SecurityDelay,0.04
2016-05,NK,LateAircraftDelay,4.12
2016-05,OO,CarrierDelay,2.95
2016-05,OO,WeatherDelay,0.38
2016-05,OO,NASDelay,2.16
2016-05,OO,SecurityDelay,0.01
2016-05,OO,LateAircraftDelay,3.92
2016-05,UA,CarrierDelay,3.11
2016-05,UA,WeatherDelay,0.54
2016-05,UA,NASDelay,2.64
2016-05,UA,LateAircraftDelay,4.35
2016-05,VX,CarrierDelay,2.89
2016-05,VX,WeatherDelay,0.57
2016-05,VX,NASDelay,4.1
2016-05,VX,SecurityDelay,0.02
2016-05,VX,LateAircraftDelay,5.06
2016-05,WN,CarrierDelay,2.23
2016-05,WN,WeatherDelay,0.51
2016-05,WN,NASDelay,1.44
2016-05,WN,SecurityDelay,0.01
2016-05,WN,LateAircraftDelay,4.54
2016-06,AA,CarrierDelay,5.79
2016-06,AA,WeatherDelay,1.04
2016-06,AA,NASDelay,3.81
2016-06,AA,SecurityDelay,0.02
2016-06,AA,LateAircraftDelay,7.07
2016-06,AS,CarrierDelay,1.71
2016-06,AS,WeatherDelay,0.18
2016-06,AS,NASDelay,2.12
2016-06,AS,SecurityDelay,0.03
2016-06,AS,LateAircraftDelay,2.01
2016-06,B6,CarrierDelay,4.41
2016-06,B6,WeatherDelay,0.47
2016-06,B6,NASDelay,4.35
2016-06,B6,SecurityDelay,0.05
2016-06,B6,LateAircraftDelay,6.36
2016-06,DL,CarrierDelay,3.82
2016-06,DL,WeatherDelay,0.76
2016-06,DL,NASDelay,2.57
2016-06,DL,SecurityDelay,0
2016-06,DL,LateAircraftDelay,3.76
2016-06,VX,CarrierDelay,3.37
2016-06,VX,WeatherDelay,0.75
2016-06,VX,NASDelay,3.81
2016-06,VX,SecurityDelay,0.19
2016-06,VX,LateAircraftDelay,5.38
2016-06,UA,CarrierDelay,4.04
2016-06,UA,WeatherDelay,0.81
2016-06,UA,NASDelay,3.36
2016-06,UA,LateAircraftDelay,5.79
2016-06,WN,CarrierDelay,3.74
2016-06,WN,WeatherDelay,0.63
2016-06,WN,NASDelay,1.89
2016-06,WN,SecurityDelay,0.04
2016-06,WN,LateAircraftDelay,7.11
2016-06,OO,CarrierDelay,3.68
2016-06,OO,WeatherDelay,0.44
2016-06,OO,NASDelay,1.8
2016-06,OO,SecurityDelay,0.01
2016-06,OO,LateAircraftDelay,3.94
2016-06,HA,CarrierDelay,2.42
2016-06,HA,WeatherDelay,0.03
2016-06,HA,NASDelay,0.08
2016-06,HA,SecurityDelay,0
2016-06,HA,LateAircraftDelay,1.05
2016-06,F9,CarrierDelay,3.71
2016-06,F9,WeatherDelay,0.15
2016-06,F9,NASDelay,6.03
2016-06,F9,LateAircraftDelay,6.13
2016-06,EV,CarrierDelay,6.2
2016-06,EV,WeatherDelay,0.28
2016-06,EV,NASDelay,3.09
2016-06,EV,LateAircraftDelay,5.46
2016-06,NK,CarrierDelay,3.36
2016-06,NK,WeatherDelay,0.34
2016-06,NK,NASDelay,5.7
2016-06,NK,SecurityDelay,0.06
2016-06,NK,LateAircraftDelay,4.99
2016-07,AA,CarrierDelay,5.93
2016-07,AA,WeatherDelay,1.14
2016-07,AA,NASDelay,4.47
2016-07,AA,SecurityDelay,0.03
2016-07,AA,LateAircraftDelay,7.56
2016-07,AS,CarrierDelay,1.61
2016-07,AS,WeatherDelay,0.12
2016-07,AS,NASDelay,1.72
2016-07,AS,SecurityDelay,0.04
2016-07,AS,LateAircraftDelay,1.23
2016-07,B6,CarrierDelay,6.47
2016-07,B6,WeatherDelay,1.1
2016-07,B6,NASDelay,6.12
2016-07,B6,SecurityDelay,0.05
2016-07,B6,LateAircraftDelay,9.53
2016-07,DL,CarrierDelay,4.76
2016-07,DL,WeatherDelay,1.11
2016-07,DL,NASDelay,3.93
2016-07,DL,SecurityDelay,0
2016-07,DL,LateAircraftDelay,4.55
2016-07,UA,CarrierDelay,4.57
2016-07,UA,WeatherDelay,1.26
2016-07,UA,NASDelay,4.29
2016-07,UA,LateAircraftDelay,7.08
2016-07,VX,CarrierDelay,3.13
2016-07,VX,WeatherDelay,0.67
2016-07,VX,NASDelay,4.54
2016-07,VX,SecurityDelay,0.02
2016-07,VX,LateAircraftDelay,4.97
2016-07,WN,CarrierDelay,5.05
2016-07,WN,WeatherDelay,0.85
2016-07,WN,NASDelay,2.12
2016-07,WN,SecurityDelay,0.01
2016-07,WN,LateAircraftDelay,8.7
2016-07,OO,CarrierDelay,4.18
2016-07,OO,WeatherDelay,0.56
2016-07,OO,NASDelay,2.29
2016-07,OO,SecurityDelay,0.01
2016-07,OO,LateAircraftDelay,4.55
2016-07,F9,CarrierDelay,5.94
2016-07,F9,WeatherDelay,0.36
2016-07,F9,NASDelay,8.51
2016-07,F9,LateAircraftDelay,11.76
2016-07,HA,CarrierDelay,3
2016-07,HA,WeatherDelay,0.11
2016-07,HA,NASDelay,0.11
2016-07,HA,SecurityDelay,0
2016-07,HA,LateAircraftDelay,2.09
2016-07,NK,CarrierDelay,1.13
2016-07,NK,WeatherDelay,0.12
2016-07,NK,NASDelay,13.99
2016-07,NK,SecurityDelay,0.01
2016-07,NK,LateAircraftDelay,2.25
2016-07,EV,CarrierDelay,8.12
2016-07,EV,WeatherDelay,0.44
2016-07,EV,NASDelay,4.39
2016-07,EV,LateAircraftDelay,8.14
2016-08,AA,CarrierDelay,5.81
2016-08,AA,WeatherDelay,1.08
2016-08,AA,NASDelay,4.33
2016-08,AA,SecurityDelay,0.05
2016-08,AA,LateAircraftDelay,6.6
2016-08,AS,CarrierDelay,1.59
2016-08,AS,WeatherDelay,0.17
2016-08,AS,NASDelay,1.98
2016-08,AS,SecurityDelay,0.05
2016-08,AS,LateAircraftDelay,1.61
2016-08,B6,CarrierDelay,5
2016-08,B6,WeatherDelay,0.71
2016-08,B6,NASDelay,4.52
2016-08,B6,SecurityDelay,0.06
2016-08,B6,LateAircraftDelay,7.61
2016-08,DL,CarrierDelay,8.22
2016-08,DL,WeatherDelay,0.46
2016-08,DL,NASDelay,2.73
2016-08,DL,SecurityDelay,0.02
2016-08,DL,LateAircraftDelay,5.64
2016-08,OO,CarrierDelay,3.7
2016-08,OO,WeatherDelay,0.43
2016-08,OO,NASDelay,2.6
2016-08,OO,SecurityDelay,0.02
2016-08,OO,LateAircraftDelay,5.31
2016-08,VX,CarrierDelay,2.68
2016-08,VX,WeatherDelay,0.51
2016-08,VX,NASDelay,4.84
2016-08,VX,SecurityDelay,0.06
2016-08,VX,LateAircraftDelay,4.65
2016-08,UA,CarrierDelay,3.89
2016-08,UA,WeatherDelay,0.66
2016-08,UA,NASDelay,3.84
2016-08,UA,SecurityDelay,0.03
2016-08,UA,LateAircraftDelay,6.17
2016-08,WN,CarrierDelay,2.56
2016-08,WN,WeatherDelay,0.54
2016-08,WN,NASDelay,1.73
2016-08,WN,SecurityDelay,0.03
2016-08,WN,LateAircraftDelay,4.63
2016-08,EV,CarrierDelay,7.02
2016-08,EV,WeatherDelay,0.26
2016-08,EV,NASDelay,3.74
2016-08,EV,LateAircraftDelay,7.09
2016-08,F9,CarrierDelay,4.94
2016-08,F9,WeatherDelay,0.33
2016-08,F9,NASDelay,6.4
2016-08,F9,LateAircraftDelay,9.85
2016-08,HA,CarrierDelay,1.67
2016-08,HA,WeatherDelay,0.01
2016-08,HA,NASDelay,0.07
2016-08,HA,SecurityDelay,0
2016-08,HA,LateAircraftDelay,0.95
2016-08,NK,CarrierDelay,1.88
2016-08,NK,WeatherDelay,0.38
2016-08,NK,NASDelay,14.22
2016-08,NK,SecurityDelay,0.05
2016-08,NK,LateAircraftDelay,3.54
2016-09,UA,CarrierDelay,3.11
2016-09,UA,WeatherDelay,0.33
2016-09,UA,NASDelay,2.59
2016-09,UA,LateAircraftDelay,3.72
2016-09,OO,CarrierDelay,2.37
2016-09,OO,WeatherDelay,0.43
2016-09,OO,NASDelay,1.65
2016-09,OO,SecurityDelay,0
2016-09,OO,LateAircraftDelay,2.57
2016-09,VX,CarrierDelay,1.84
2016-09,VX,WeatherDelay,0.53
2016-09,VX,NASDelay,2.7
2016-09,VX,SecurityDelay,0.11
2016-09,VX,LateAircraftDelay,3.15
2016-09,WN,CarrierDelay,1.81
2016-09,WN,WeatherDelay,0.26
2016-09,WN,NASDelay,1.2
2016-09,WN,SecurityDelay,0.01
2016-09,WN,LateAircraftDelay,3.08
2016-09,AA,CarrierDelay,3.23
2016-09,AA,WeatherDelay,0.45
2016-09,AA,NASDelay,2.63
2016-09,AA,SecurityDelay,0.01
2016-09,AA,LateAircraftDelay,3.03
2016-09,AS,CarrierDelay,1.39
2016-09,AS,WeatherDelay,0.09
2016-09,AS,NASDelay,1.53
2016-09,AS,SecurityDelay,0.02
2016-09,AS,LateAircraftDelay,1.11
2016-09,B6,CarrierDelay,3.28
2016-09,B6,WeatherDelay,0.41
2016-09,B6,NASDelay,3.32
2016-09,B6,SecurityDelay,0.04
2016-09,B6,LateAircraftDelay,4.79
2016-09,DL,CarrierDelay,2.49
2016-09,DL,WeatherDelay,0.35
2016-09,DL,NASDelay,1.42
2016-09,DL,SecurityDelay,0.01
2016-09,DL,LateAircraftDelay,1.43
2016-09,EV,CarrierDelay,4.98
2016-09,EV,WeatherDelay,0.19
2016-09,EV,NASDelay,2.49
2016-09,EV,LateAircraftDelay,4.02
2016-09,F9,CarrierDelay,5.14
2016-09,F9,WeatherDelay,0.21
2016-09,F9,NASDelay,4.33
2016-09,F9,LateAircraftDelay,9.64
2016-09,HA,CarrierDelay,1.83
2016-09,HA,WeatherDelay,0.03
2016-09,HA,NASDelay,0.2
2016-09,HA,SecurityDelay,0.03
2016-09,HA,LateAircraftDelay,0.99
2016-09,NK,CarrierDelay,0.28
2016-09,NK,WeatherDelay,0.02
2016-09,NK,NASDelay,8.66
2016-09,NK,SecurityDelay,0
2016-09,NK,LateAircraftDelay,0.38
2016-10,AA,CarrierDelay,2.8
2016-10,AA,WeatherDelay,0.09
2016-10,AA,NASDelay,2.05
2016-10,AA,SecurityDelay,0.01
2016-10,AA,LateAircraftDelay,2.38
2016-10,AS,CarrierDelay,1.31
2016-10,AS,WeatherDelay,0.16
2016-10,AS,NASDelay,2.27
2016-10,AS,SecurityDelay,0.01
2016-10,AS,LateAircraftDelay,1.86
2016-10,B6,CarrierDelay,3.86
2016-10,B6,WeatherDelay,0.25
2016-10,B6,NASDelay,2.77
2016-10,B6,SecurityDelay,0.03
2016-10,B6,LateAircraftDelay,4.46
2016-10,DL,CarrierDelay,1.98
2016-10,DL,WeatherDelay,0.05
2016-10,DL,NASDelay,1.02
2016-10,DL,SecurityDelay,0.01
2016-10,DL,LateAircraftDelay,0.84
2016-10,HA,CarrierDelay,2.18
2016-10,HA,WeatherDelay,0.01
2016-10,HA,NASDelay,0.03
2016-10,HA,SecurityDelay,0.01
2016-10,HA,LateAircraftDelay,0.99
2016-10,EV,CarrierDelay,4.48
2016-10,EV,WeatherDelay,0.16
2016-10,EV,NASDelay,2.15
2016-10,EV,LateAircraftDelay,3.46
2016-10,NK,CarrierDelay,1.56
2016-10,NK,WeatherDelay,0.05
2016-10,NK,NASDelay,6.24
2016-10,NK,SecurityDelay,0.01
2016-10,NK,LateAircraftDelay,1.89
2016-10,OO,CarrierDelay,3.05
2016-10,OO,WeatherDelay,0.35
2016-10,OO,NASDelay,2.06
2016-10,OO,SecurityDelay,0.01
2016-10,OO,LateAircraftDelay,3.39
2016-10,F9,CarrierDelay,3.47
2016-10,F9,WeatherDelay,0.04
2016-10,F9,NASDelay,3.11
2016-10,F9,LateAircraftDelay,6.09
2016-10,UA,CarrierDelay,3.09
2016-10,UA,WeatherDelay,0.08
2016-10,UA,NASDelay,2.94
2016-10,UA,SecurityDelay,0
2016-10,UA,LateAircraftDelay,4.03
2016-10,VX,CarrierDelay,1.82
2016-10,VX,WeatherDelay,0.51
2016-10,VX,NASDelay,7.54
2016-10,VX,SecurityDelay,0.03
2016-10,VX,LateAircraftDelay,5.08
2016-10,WN,CarrierDelay,1.66
2016-10,WN,WeatherDelay,0.13
2016-10,WN,NASDelay,1.37
2016-10,WN,SecurityDelay,0
2016-10,WN,LateAircraftDelay,2.91
2016-11,AA,CarrierDelay,2.49
2016-11,AA,WeatherDelay,0.11
2016-11,AA,NASDelay,2.16
2016-11,AA,SecurityDelay,0.02
2016-11,AA,LateAircraftDelay,2.45
2016-11,AS,CarrierDelay,1.68
2016-11,AS,WeatherDelay,0.1
2016-11,AS,NASDelay,1.71
2016-11,AS,SecurityDelay,0.02
2016-11,AS,LateAircraftDelay,1.49
2016-11,B6,CarrierDelay,3.19
2016-11,B6,WeatherDelay,0.06
2016-11,B6,NASDelay,2.17
2016-11,B6,SecurityDelay,0.01
2016-11,B6,LateAircraftDelay,2.96
2016-11,DL,CarrierDelay,2.18
2016-11,DL,WeatherDelay,0.15
2016-11,DL,NASDelay,1.22
2016-11,DL,SecurityDelay,0.01
2016-11,DL,LateAircraftDelay,1.17
2016-11,VX,CarrierDelay,1.91
2016-11,VX,WeatherDelay,0.61
2016-11,VX,NASDelay,3.03
2016-11,VX,SecurityDelay,0.01
2016-11,VX,LateAircraftDelay,3.09
2016-11,WN,CarrierDelay,1.63
2016-11,WN,WeatherDelay,0.18
2016-11,WN,NASDelay,1.17
2016-11,WN,SecurityDelay,0.02
2016-11,WN,LateAircraftDelay,2.77
2016-11,UA,CarrierDelay,2.57
2016-11,UA,WeatherDelay,0.27
2016-11,UA,NASDelay,2.42
2016-11,UA,LateAircraftDelay,3.23
2016-11,EV,CarrierDelay,5.09
2016-11,EV,WeatherDelay,0.21
2016-11,EV,NASDelay,2.52
2016-11,EV,LateAircraftDelay,4.6
2016-11,F9,CarrierDelay,2.15
2016-11,F9,WeatherDelay,0.02
2016-11,F9,NASDelay,1.84
2016-11,F9,LateAircraftDelay,2.78
2016-11,HA,CarrierDelay,2.25
2016-11,HA,WeatherDelay,0.07
2016-11,HA,NASDelay,0.03
2016-11,HA,SecurityDelay,0
2016-11,HA,LateAircraftDelay,0.87
2016-11,NK,CarrierDelay,1.83
2016-11,NK,WeatherDelay,0.15
2016-11,NK,NASDelay,3.73
2016-11,NK,SecurityDelay,0.01
2016-11,NK,LateAircraftDelay,2.47
2016-11,OO,CarrierDelay,3.25
2016-11,OO,WeatherDelay,0.8
2016-11,OO,NASDelay,1.96
2016-11,OO,SecurityDelay,0.01
2016-11,OO,LateAircraftDelay,4.04
2016-12,AA,CarrierDelay,4.11
2016-12,AA,WeatherDelay,0.54
2016-12,AA,NASDelay,2.8
2016-12,AA,SecurityDelay,0.03
2016-12,AA,LateAircraftDelay,4.48
2016-12,AS,CarrierDelay,2.82
2016-12,AS,WeatherDelay,0.75
2016-12,AS,NASDelay,4.06
2016-12,AS,SecurityDelay,0.04
2016-12,AS,LateAircraftDelay,4.53
2016-12,B6,CarrierDelay,5.67
2016-12,B6,WeatherDelay,0.47
2016-12,B6,NASDelay,3.67
2016-12,B6,SecurityDelay,0.09
2016-12,B6,LateAircraftDelay,8.29
2016-12,DL,CarrierDelay,4.69
2016-12,DL,WeatherDelay,1.02
2016-12,DL,NASDelay,2.85
2016-12,DL,SecurityDelay,0.01
2016-12,DL,LateAircraftDelay,3.53
2016-12,VX,CarrierDelay,3.45
2016-12,VX,WeatherDelay,1.32
2016-12,VX,NASDelay,6.08
2016-12,VX,SecurityDelay,0.05
2016-12,VX,LateAircraftDelay,8.65
2016-12,WN,CarrierDelay,3.23
2016-12,WN,WeatherDelay,0.37
2016-12,WN,NASDelay,1.83
2016-12,WN,SecurityDelay,0.01
2016-12,WN,LateAircraftDelay,6.42
2016-12,UA,CarrierDelay,4.43
2016-12,UA,WeatherDelay,1.13
2016-12,UA,NASDelay,4.03
2016-12,UA,SecurityDelay,0.01
2016-12,UA,LateAircraftDelay,6.15
2016-12,OO,CarrierDelay,7
2016-12,OO,WeatherDelay,1.43
2016-12,OO,NASDelay,3.91
2016-12,OO,SecurityDelay,0.02
2016-12,OO,LateAircraftDelay,9.02
2016-12,NK,CarrierDelay,4.27
2016-12,NK,WeatherDelay,0.3
2016-12,NK,NASDelay,7.31
2016-12,NK,SecurityDelay,0.02
2016-12,NK,LateAircraftDelay,5.49
2016-12,HA,CarrierDelay,4.59
2016-12,HA,WeatherDelay,0.73
2016-12,HA,NASDelay,0.06
2016-12,HA,SecurityDelay,0.04
2016-12,HA,LateAircraftDelay,1.91
2016-12,EV,CarrierDelay,7.37
2016-12,EV,WeatherDelay,0.52
2016-12,EV,NASDelay,3.89
2016-12,EV,LateAircraftDelay,6.85
2016-12,F9,CarrierDelay,8.4
2016-12,F9,WeatherDelay,0.91
2016-12,F9,NASDelay,5.99
2016-12,F9,LateAircraftDelay,14.01
2017-01,AA,CarrierDelay,3.65
2017-01,AA,WeatherDelay,0.46
2017-01,AA,NASDelay,2.99
2017-01,AA,SecurityDelay,0.03
2017-01,AA,LateAircraftDelay,3.65
2017-01,AS,CarrierDelay,2.42
2017-01,AS,WeatherDelay,0.79
2017-01,AS,NASDelay,3.84
2017-01,AS,SecurityDelay,0.03
2017-01,AS,LateAircraftDelay,3.95
2017-01,B6,CarrierDelay,5.13
2017-01,B6,WeatherDelay,0.36
2017-01,B6,NASDelay,3.85
2017-01,B6,SecurityDelay,0.08
2017-01,B6,LateAircraftDelay,7.41
2017-01,DL,CarrierDelay,5.61
2017-01,DL,WeatherDelay,1.74
2017-01,DL,NASDelay,3.06
2017-01,DL,SecurityDelay,0.01
2017-01,DL,LateAircraftDelay,3.99
2017-01,EV,CarrierDelay,8.87
2017-01,EV,WeatherDelay,0.33
2017-01,EV,NASDelay,3.86
2017-01,EV,LateAircraftDelay,7.75
2017-01,F9,CarrierDelay,4.87
2017-01,F9,WeatherDelay,0.25
2017-01,F9,NASDelay,5.55
2017-01,F9,LateAircraftDelay,9.05
2017-01,HA,CarrierDelay,4.19
2017-01,HA,WeatherDelay,0.13
2017-01,HA,NASDelay,0.04
2017-01,HA,SecurityDelay,0.02
2017-01,HA,LateAircraftDelay,1.98
2017-01,NK,CarrierDelay,2.22
2017-01,NK,WeatherDelay,0.18
2017-01,NK,NASDelay,10.7
2017-01,NK,SecurityDelay,0.01
2017-01,NK,LateAircraftDelay,2.96
2017-01,OO,CarrierDelay,6.06
2017-01,OO,WeatherDelay,1.2
2017-01,OO,NASDelay,3.92
2017-01,OO,SecurityDelay,0.03
2017-01,OO,LateAircraftDelay,8.08
2017-01,UA,CarrierDelay,4.5
2017-01,UA,WeatherDelay,0.54
2017-01,UA,NASDelay,4.45
2017-01,UA,SecurityDelay,0
2017-01,UA,LateAircraftDelay,5.16
2017-01,VX,CarrierDelay,3.13
2017-01,VX,WeatherDelay,1.12
2017-01,VX,NASDelay,8.45
2017-01,VX,SecurityDelay,0.01
2017-01,VX,LateAircraftDelay,8.32
2017-01,WN,CarrierDelay,2.77
2017-01,WN,WeatherDelay,0.51
2017-01,WN,NASDelay,2.29
2017-01,WN,SecurityDelay,0.01
2017-01,WN,LateAircraftDelay,6.05
